step,timestamp,current_mark_ml,pred_adaboost,pred_GBR,pred_lr,pred_svr,pred_heuristic,current_mark_nn,pred_lstm,pred_optm,action_adaboost,action_GBR,action_lr,action_svr,action_heuristic,action_lstm,action_optm,portfolio_value_adaboost,portfolio_value_GBR,portfolio_value_lr,portfolio_value_svr,portfolio_value_heuristic,portfolio_value_lstm,portfolio_value_optm,investment_adaboost,investment_GBR,investment_lr,investment_svr,investment_heuristic,investment_lstm,investment_optm
223,2025-04-08 05:32:58.804662,58971.95,58966.13756625453,58966.47544742055,58968.028413919834,58969.49185553283,58970.320012434124,58971.95,58973.066,58968.117,hold,hold,sell 0.09 units (receive $5125.68),sell 0.32 units (receive $18814.61),hold,hold,hold,98011.07422107116,100013.2913762181,164021.77822124716,301033.9111791879,2000.0369682339192,363034.2220884265,185026.32936252124,98000.0,100000.0,164000.0,301000.0,2000.0,363000.0,185000.0
224,2025-04-08 05:32:59.090775,58970.13,58966.13756625453,58966.65813503732,58968.39323353209,58969.75360597189,58966.840127885655,58970.13,58973.297,58968.5,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,98011.05021957982,100013.2657545393,164021.62003172538,301033.33052039554,2000.006105548944,364023.01807899156,185026.30705684883,98000.0,100000.0,164000.0,301000.0,2000.0,364000.0,185000.0
225,2025-04-08 05:32:59.375943,58970.13,58966.13756625453,58967.84660357582,58969.29251406146,58970.54577711421,58970.13,58970.13,58974.125,58968.65,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,98011.05021957982,100013.2657545393,164021.62003172538,301033.33052039554,2000.006105548944,365023.01807899156,185026.30705684883,98000.0,100000.0,164000.0,301000.0,2000.0,365000.0,185000.0
226,2025-04-08 05:32:59.662661,58970.13,58966.13756625453,58967.84660357582,58969.29251406146,58970.54577711421,58970.13,58970.13,58974.125,58968.65,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,98011.05021957982,100013.2657545393,164021.62003172538,301033.33052039554,2000.006105548944,366023.01807899156,185026.30705684883,98000.0,100000.0,164000.0,301000.0,2000.0,366000.0,185000.0
227,2025-04-08 05:32:59.948927,58970.12,58966.13756625453,58967.84660357582,58969.1452306691,58970.39187111624,58970.11000000001,58970.12,58973.93,58968.484,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,98011.05008770348,100013.26561376084,164021.6191625522,301033.32732996263,2000.005935973752,367022.95600976807,185026.3069342902,98000.0,100000.0,164000.0,301000.0,2000.0,367000.0,185000.0
228,2025-04-08 05:33:00.236947,58970.12,58966.13756625453,58967.84660357582,58969.1452306691,58970.39187111624,58970.12,58970.12,58973.93,58968.484,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,98011.05008770348,100013.26561376084,164021.6191625522,301033.32732996263,2000.005935973752,368022.95600976807,185026.3069342902,98000.0,100000.0,164000.0,301000.0,2000.0,368000.0,185000.0
229,2025-04-08 05:33:00.523555,58969.46,58966.13756625453,58967.84660357582,58969.1452306691,58970.39187111624,58968.799999999996,58969.46,58973.93,58968.484,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,98011.04138386596,100013.25632238282,164021.56179712122,301033.1167613896,1999.9947440110686,369018.8370567972,185026.29884541995,98000.0,100000.0,164000.0,301000.0,2000.0,369000.0,185000.0
230,2025-04-08 05:33:00.811962,58969.46,58966.13756625453,58967.457218375894,58968.96141793212,58970.18508564449,58969.46,58969.46,58973.695,58968.33,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,98011.04138386596,100013.25632238282,164021.56179712122,301033.1167613896,1999.9947440110686,370018.8370567972,185026.29884541995,98000.0,100000.0,164000.0,301000.0,2000.0,370000.0,185000.0
231,2025-04-08 05:33:01.098496,58969.2,58966.13756625453,58967.457218375894,58968.96141793212,58970.18508564449,58968.939999999995,58969.2,58973.695,58968.33,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,98011.03795508148,100013.25266214299,164021.53919861812,301033.0338101336,1999.9903350560724,371017.20562083635,185026.29565889534,98000.0,100000.0,164000.0,301000.0,2000.0,371000.0,185000.0
232,2025-04-08 05:33:01.387922,58969.2,58966.13756625453,58966.086062220624,58967.8739965868,58969.29182985167,58966.95573447163,58969.2,58972.836,58968.15,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,98011.03795508148,100013.25266214299,164021.53919861812,301033.0338101336,1999.9903350560724,372017.2056208363,185026.29565889534,98000.0,100000.0,164000.0,301000.0,2000.0,372000.0,185000.0
233,2025-04-08 05:33:01.676541,58969.2,58966.13756625453,58966.086062220624,58967.8739965868,58969.29182985167,58967.09889168203,58969.2,58972.836,58968.15,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,98011.03795508148,100013.25266214299,164021.53919861812,301033.0338101336,1999.9903350560724,373017.2056208363,185026.29565889534,98000.0,100000.0,164000.0,301000.0,2000.0,373000.0,185000.0
234,2025-04-08 05:33:01.963734,58969.22,58966.13756625453,58967.457218375894,58968.96141793212,58970.18508564449,58969.240000000005,58969.22,58973.695,58968.33,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,98011.03821883413,100013.2529436999,164021.5409369645,301033.0401909994,1999.9906742064568,374017.33213339053,185026.2959040126,98000.0,100000.0,164000.0,301000.0,2000.0,374000.0,185000.0
235,2025-04-08 05:33:02.246808,58969.22,58966.13756625453,58967.457218375894,58968.96141793212,58970.18508564449,58969.22,58969.22,58973.695,58968.33,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,98011.03821883413,100013.2529436999,164021.5409369645,301033.0401909994,1999.9906742064568,375017.33213339053,185026.2959040126,98000.0,100000.0,164000.0,301000.0,2000.0,375000.0,185000.0
236,2025-04-08 05:33:02.533870,58968.47,58966.13756625453,58967.457218375894,58968.96141793212,58970.18508564449,58967.72,58968.47,58973.695,58968.33,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,98011.02832810968,100013.24238531578,164021.47574897477,301032.8009085301,1999.977956067044,376012.562475608,185026.28671211464,98000.0,100000.0,164000.0,301000.0,2000.0,376000.0,185000.0
237,2025-04-08 05:33:02.817935,58968.47,58966.13756625453,58967.457218375894,58968.96141793212,58970.18508564449,58968.47,58968.47,58973.695,58968.33,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,98011.02832810968,100013.24238531578,164021.47574897477,301032.8009085301,1999.977956067044,377012.56247560796,185026.28671211464,98000.0,100000.0,164000.0,301000.0,2000.0,377000.0,185000.0
238,2025-04-08 05:33:03.106915,58968.52,58966.13756625453,58967.457218375894,58968.96141793212,58970.18508564449,58968.56999999999,58968.52,58973.695,58968.33,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,98011.02898749131,100013.24308920804,164021.48009484075,301032.8168606947,1999.9788039430046,378012.88214861497,185026.28732490784,98000.0,100000.0,164000.0,301000.0,2000.0,378000.0,185000.0
239,2025-04-08 05:33:03.391930,58968.52,58966.13756625453,58967.84660357582,58969.03383392256,58970.28716932398,58968.52,58968.52,58973.805,58968.363,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,98011.02898749131,100013.24308920804,164021.48009484075,301032.8168606947,1999.9788039430046,379012.88214861497,185026.28732490784,98000.0,100000.0,164000.0,301000.0,2000.0,379000.0,185000.0
240,2025-04-08 05:33:03.676927,58968.35,58966.13756625453,58967.84660357582,58969.2553543265,58970.49487282647,58968.18,58968.35,58974.05,58968.605,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,buy 0.02 units (inject $1000.00),hold,98011.02674559377,100013.24069597432,164021.4653188964,302032.76262333494,1999.9759211647379,380011.7894946029,185026.28524141095,98000.0,100000.0,164000.0,302000.0,2000.0,380000.0,185000.0
241,2025-04-08 05:33:03.965916,58968.35,58966.13756625453,58967.84660357582,58969.2553543265,58970.49487282647,58968.35,58968.35,58974.05,58968.605,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,buy 0.02 units (inject $1000.00),hold,98011.02674559377,100013.24069597432,164021.4653188964,303032.76262333494,1999.9759211647379,381011.7894946029,185026.28524141095,98000.0,100000.0,164000.0,303000.0,2000.0,381000.0,185000.0
242,2025-04-08 05:33:04.250907,58968.41,58966.13756625453,58967.84660357582,58969.61947564993,58970.87701339373,58968.47000000001,58968.41,58974.395,58969.07,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,buy 0.02 units (inject $1000.00),hold,98011.02753685173,100013.24154064505,164021.4705339356,304032.78380092245,1999.976938615891,382012.1771721854,185026.2859767628,98000.0,100000.0,164000.0,304000.0,2000.0,382000.0,185000.0
243,2025-04-08 05:33:04.533548,58968.41,58966.13756625453,58967.84660357582,58969.61947564993,58970.87701339373,58968.41,58968.41,58974.395,58969.07,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,buy 0.02 units (inject $1000.00),hold,98011.02753685173,100013.24154064505,164021.4705339356,305032.78380092245,1999.976938615891,383012.17717218545,185026.2859767628,98000.0,100000.0,164000.0,305000.0,2000.0,383000.0,185000.0
244,2025-04-08 05:33:04.817908,58968.41,58966.13756625453,58967.84660357582,58969.40955244654,58970.632256946155,58968.41,58968.41,58974.176,58968.78,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,buy 0.02 units (inject $1000.00),hold,98011.02753685173,100013.24154064505,164021.4705339356,306032.78380092245,1999.976938615891,384012.17717218545,185026.2859767628,98000.0,100000.0,164000.0,306000.0,2000.0,384000.0,185000.0
245,2025-04-08 05:33:05.106545,58968.35,58966.13756625453,58967.84660357582,58969.70547477874,58970.98563819609,58968.28999999999,58968.35,58974.67,58969.13,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,buy 0.02 units (inject $1000.00),hold,98011.02674559377,100013.24069597432,164021.4653188964,307032.75957085314,1999.9759211647379,385011.78644212114,185026.28524141095,98000.0,100000.0,164000.0,307000.0,2000.0,385000.0,185000.0
246,2025-04-08 05:33:05.393917,58968.43,58966.13756625453,58967.84660357582,58969.70547477874,58970.98563819609,58968.51,58968.43,58974.67,58969.13,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,buy 0.02 units (inject $1000.00),hold,98011.02780060438,100013.24182220196,164021.47227228197,308032.7932342722,1999.9772777662752,386012.3087722002,185026.2862218801,98000.0,100000.0,164000.0,308000.0,2000.0,386000.0,185000.0
247,2025-04-08 05:33:05.680555,58968.43,58966.13756625453,58967.84660357582,58969.7426345137,58971.03493738473,58968.43,58968.43,58974.746,58969.17,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,buy 0.02 units (inject $1000.00),hold,98011.02780060438,100013.24182220196,164021.47227228197,309032.7932342722,1999.9772777662752,387012.3087722002,185026.2862218801,98000.0,100000.0,164000.0,309000.0,2000.0,387000.0,185000.0
248,2025-04-08 05:33:05.968930,58968.87,58966.13756625453,58967.84660357582,58969.40955244654,58970.632256946155,58967.94527642089,58968.87,58974.176,58968.78,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,98011.03360316272,100013.24801645397,164021.51051590263,309032.9933063166,1999.984739074731,388015.19651087426,185026.29161446023,98000.0,100000.0,164000.0,309000.0,2000.0,388000.0,185000.0
249,2025-04-08 05:33:06.252906,58968.87,58966.13756625453,58967.84660357582,58969.40955244654,58970.632256946155,58967.50535984699,58968.87,58974.176,58968.78,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,98011.03360316272,100013.24801645397,164021.51051590263,309032.9933063166,1999.984739074731,389015.19651087426,185026.29161446023,98000.0,100000.0,164000.0,309000.0,2000.0,389000.0,185000.0
250,2025-04-08 05:33:06.538553,58968.91,58966.13756625453,58967.84660357582,58969.40955244654,58970.632256946155,58967.58077393571,58968.91,58974.176,58968.78,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,98011.03413066803,100013.2485795678,164021.51399259543,309033.01149468427,1999.9854173754993,390015.46038921986,185026.2921046948,98000.0,100000.0,164000.0,309000.0,2000.0,390000.0,185000.0
251,2025-04-08 05:33:06.826555,58968.91,58966.13756625453,58967.84660357582,58969.40955244654,58970.632256946155,58967.54535984699,58968.91,58974.176,58968.78,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,98011.03413066803,100013.2485795678,164021.51399259543,309033.01149468427,1999.9854173754993,391015.46038921986,185026.2921046948,98000.0,100000.0,164000.0,309000.0,2000.0,391000.0,185000.0
252,2025-04-08 05:33:07.108950,58968.96,58966.13756625453,58967.84660357582,58969.40955244654,58970.632256946155,58967.645545447616,58968.96,58974.176,58968.78,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,98011.03479004966,100013.24928346007,164021.5183384614,309033.0342301439,1999.9862652514603,392015.79193296074,185026.292717488,98000.0,100000.0,164000.0,309000.0,2000.0,392000.0,185000.0
253,2025-04-08 05:33:07.393916,58968.96,58966.13756625453,58967.84660357582,58969.40955244654,58970.632256946155,58968.96,58968.96,58974.176,58968.78,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,98011.03479004966,100013.24928346007,164021.5183384614,309033.0342301439,1999.9862652514603,393015.79193296074,185026.292717488,98000.0,100000.0,164000.0,309000.0,2000.0,393000.0,185000.0
254,2025-04-08 05:33:07.681711,58968.99,58966.13756625453,58967.84660357582,58969.40955244654,58970.632256946155,58969.02,58968.99,58974.176,58968.78,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,98011.03518567864,100013.24970579543,164021.520945981,309033.04787141964,1999.9867739770366,394015.9918766898,185026.2930851639,98000.0,100000.0,164000.0,309000.0,2000.0,394000.0,185000.0
255,2025-04-08 05:33:07.968917,58968.99,58966.13756625453,58967.84660357582,58969.61947564993,58970.87701339373,58967.408154233985,58968.99,58974.395,58969.07,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,98011.03518567864,100013.24970579543,164021.520945981,309033.04787141964,1999.9867739770366,395015.9918766898,185026.2930851639,98000.0,100000.0,164000.0,309000.0,2000.0,395000.0,185000.0
256,2025-04-08 05:33:08.252922,58968.81,58966.13756625453,58967.84660357582,58969.61947564993,58970.87701339373,58967.048154233984,58968.81,58974.395,58969.07,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,buy 0.02 units (inject $1000.00),hold,98011.03281190476,100013.24717178324,164021.50530086344,310032.9660237651,1999.9837216235778,396014.78610941215,185026.2908791084,98000.0,100000.0,164000.0,310000.0,2000.0,396000.0,185000.0
257,2025-04-08 05:33:08.537909,58968.81,58966.13756625453,58967.84660357582,58969.72959930735,58970.97987980189,58967.27908439915,58968.81,58974.516,58969.19,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,buy 0.02 units (inject $1000.00),hold,98011.03281190476,100013.24717178324,164021.50530086344,311032.9660237651,1999.9837216235778,397014.78610941215,185026.2908791084,98000.0,100000.0,164000.0,311000.0,2000.0,397000.0,185000.0
258,2025-04-08 05:33:08.823764,58968.85,58966.13756625453,58967.84660357582,58970.06132582704,58971.33415657962,58968.89,58968.85,58974.98,58969.566,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,buy 0.02 units (inject $1000.00),hold,98011.03333941007,100013.24773489707,164021.50877755624,312032.98556878214,1999.9843999243462,398015.0554143454,185026.29136934294,98000.0,100000.0,164000.0,312000.0,2000.0,398000.0,185000.0
259,2025-04-08 05:33:09.109693,58968.85,58966.13756625453,58967.84660357582,58969.76675904231,58971.030716642024,58968.85,58968.85,58974.59,58969.234,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,buy 0.02 units (inject $1000.00),hold,98011.03333941007,100013.24773489707,164021.50877755624,313032.98556878214,1999.9843999243462,399015.0554143454,185026.29136934294,98000.0,100000.0,164000.0,313000.0,2000.0,399000.0,185000.0
260,2025-04-08 05:33:09.395936,58968.74,58966.13756625453,58967.84660357582,58970.06132582704,58971.33415657962,58967.25577383999,58968.74,58974.98,58969.566,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,buy 0.02 units (inject $1000.00),hold,98011.03188877049,100013.24618633406,164021.49921665108,314032.928089202,1999.9825345972326,400014.31109499553,185026.2900211979,98000.0,100000.0,164000.0,314000.0,2000.0,400000.0,185000.0
261,2025-04-08 05:33:09.683918,58968.74,58966.13756625453,58967.84660357582,58970.06132582704,58971.33415657962,58968.74,58968.74,58974.98,58969.566,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,buy 0.02 units (inject $1000.00),hold,98011.03188877049,100013.24618633406,164021.49921665108,315032.928089202,1999.9825345972326,401014.31109499553,185026.2900211979,98000.0,100000.0,164000.0,315000.0,2000.0,401000.0,185000.0
262,2025-04-08 05:33:09.968556,58968.78,58966.13756625453,58967.84660357582,58970.390341251805,58971.58617012259,58968.82,58968.78,58975.24,58969.914,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,buy 0.02 units (inject $1000.00),hold,98011.03241627579,100013.24674944788,164021.50269334385,316032.9503475185,1999.983212898001,402014.5831132283,185026.29051143245,98000.0,100000.0,164000.0,316000.0,2000.0,402000.0,185000.0
263,2025-04-08 05:33:10.256557,58968.78,58966.13756625453,58967.84660357582,58970.390341251805,58971.58617012259,58968.78,58968.78,58975.24,58969.914,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,buy 0.02 units (inject $1000.00),hold,98011.03241627579,100013.24674944788,164021.50269334385,317032.9503475185,1999.983212898001,403014.58311322826,185026.29051143245,98000.0,100000.0,164000.0,317000.0,2000.0,403000.0,185000.0
264,2025-04-08 05:33:10.544920,58969.11,58966.13756625453,58967.84660357582,58969.95255771709,58971.280643978746,58969.44,58969.11,58974.96,58969.46,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,buy 0.02 units (inject $1000.00),hold,98011.03676819455,100013.25139513689,164021.53137605934,318033.14517099294,1999.9888088793427,404016.8384560118,185026.2945558676,98000.0,100000.0,164000.0,318000.0,2000.0,404000.0,185000.0
